race_id,gp_year,gp_name,gp_round,driver_id,driver_name,constructor,constructor_ref,is_williams,stop_number,lap_number,time_of_stop,pit_duration,pit_duration_ms,pit_duration_s
1029,2019,Brazilian Grand Prix,20,840,Lance Stroll,Racing Point,racing_point,false,2,53,15:19:57,24.841,24841,24.841
1029,2019,Brazilian Grand Prix,20,817,Daniel Ricciardo,Renault,renault,false,1,8,14:23:15,30.760,30760,30.76
1029,2019,Brazilian Grand Prix,20,807,Nico Hülkenberg,Renault,renault,false,1,27,14:47:09,23.344,23344,23.344
1029,2019,Brazilian Grand Prix,20,817,Daniel Ricciardo,Renault,renault,false,2,40,15:03:20,29.491,29491,29.491
1029,2019,Brazilian Grand Prix,20,807,Nico Hülkenberg,Renault,renault,false,2,44,15:08:36,23.596,23596,23.596
1029,2019,Brazilian Grand Prix,20,807,Nico Hülkenberg,Renault,renault,false,3,53,15:20:31,22.747,22747,22.747
1029,2019,Brazilian Grand Prix,20,9,Robert Kubica,Williams,williams,true,1,20,14:38:47,23.861,23861,23.861
1029,2019,Brazilian Grand Prix,20,847,George Russell,Williams,williams,true,1,23,14:42:37,22.500,22500,22.5
1029,2019,Brazilian Grand Prix,20,9,Robert Kubica,Williams,williams,true,2,36,14:59:30,29.268,29268,29.268
1029,2019,Brazilian Grand Prix,20,847,George Russell,Williams,williams,true,2,54,15:22:31,23.199,23199,23.199
1029,2019,Brazilian Grand Prix,20,9,Robert Kubica,Williams,williams,true,3,53,15:22:16,24.873,24873,24.873
1029,2019,Brazilian Grand Prix,20,847,George Russell,Williams,williams,true,3,66,15:38:17,22.441,22441,22.441
1029,2019,Brazilian Grand Prix,20,9,Robert Kubica,Williams,williams,true,4,66,15:40:02,23.158,23158,23.158
1030,2019,Abu Dhabi Grand Prix,21,154,Romain Grosjean,Haas F1 Team,haas,false,1,18,17:45:37,21.968,21968,21.968
1030,2019,Abu Dhabi Grand Prix,21,825,Kevin Magnussen,Haas F1 Team,haas,false,1,20,17:48:59,21.531,21531,21.531
1030,2019,Abu Dhabi Grand Prix,21,840,Lance Stroll,Racing Point,racing_point,false,1,5,17:22:34,28.842,28842,28.842
1030,2019,Abu Dhabi Grand Prix,21,815,Sergio Pérez,Racing Point,racing_point,false,1,37,18:18:24,22.230,22230,22.23
1030,2019,Abu Dhabi Grand Prix,21,840,Lance Stroll,Racing Point,racing_point,false,2,23,17:54:47,21.778,21778,21.778
1030,2019,Abu Dhabi Grand Prix,21,817,Daniel Ricciardo,Renault,renault,false,1,11,17:32:58,21.904,21904,21.904
1030,2019,Abu Dhabi Grand Prix,21,807,Nico Hülkenberg,Renault,renault,false,1,18,17:45:13,21.578,21578,21.578
1030,2019,Abu Dhabi Grand Prix,21,817,Daniel Ricciardo,Renault,renault,false,2,42,18:27:24,21.624,21624,21.624
1030,2019,Abu Dhabi Grand Prix,21,9,Robert Kubica,Williams,williams,true,1,24,17:56:31,21.688,21688,21.688
1030,2019,Abu Dhabi Grand Prix,21,847,George Russell,Williams,williams,true,1,32,18:10:43,22.272,22272,22.272
